id,label_en,label_fr,label_ar,category,category_fr,category_ar
off-le-pot-de-cr-me-au-caf-d681a5,Coffee Cream Pot,Pot de crème au café,كريمة بالقهوة في كوب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-pot-de-cr-me-aux-marrons-a80237,Chestnut Cream Pot,Pot de crème aux marrons,كريمة بالكستناء في كوب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-p-tiou-savoyard-9140e6,Savoyard Cheese,Le p’tiou savoyard,جبن سافويار,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leben-lait-ferment-62fddf,Leben Fermented Milk,Leben lait fermenté,لبن مخمر,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-riz-au-lait-la-vanille-sur-lit-au-caramel-2x-d1a2ba,Vanilla Rice Pudding on Caramel Layer 2x,Riz au lait à la vanille sur lit de caramel 2x,أرز بالحليب بالفانيليا مع طبقة كراميل 2 عبوة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-roul-ail-fines-herbes-c7aa2f,Garlic Herb Rolled Cheese,Roulé ail et fines herbes,جبن ملفوف بالثوم والأعشاب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-roum-fromage-de-ch-vre-fermier-19ce0c,Farmhouse Goat Cheese Roume,Roumé fromage de chèvre fermier,جبن ماعز فلاحي روميه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-sainte-maure-fromage-de-ch-vre-18b0d0,Sainte-Maure Goat Cheese,Sainte-Maure fromage de chèvre,جبن ماعز سانت مور,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-tentation-de-saint-f-licien-490a8a,Saint-Felicien Cheese,Tentation de Saint-Félicien,جبن سان فيليسيان,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-viennois-ec36bc,Viennois Dessert,Viennois,حلوى فيينوا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-viennois-caf-4-x-e851f6,Coffee Viennois Dessert 4x,Viennois café 4x,حلوى فيينوا بالقهوة 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-viennois-chocolat-x-4-et-caf-x-4-9f8489,Viennois Chocolate 4x and Coffee 4x,Viennois chocolat x4 et café x4,حلوى فيينوا شوكولاتة 4 وقهوة 4,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-viennois-mousse-caf-4-x-a09fd9,Coffee Viennois Mousse 4x,Viennois mousse café 4x,موس فيينوا بالقهوة 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-viennois-mousse-chocolat-4-x-27f22c,Chocolate Viennois Mousse 4x,Viennois mousse chocolat 4x,موس فيينوا بالشوكولاتة 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-vieux-pan-79117a,Aged Breaded Cheese,Vieux pané,جبن معتق مغلف,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-au-lait-entier-nature-03ac1a,Plain Whole Milk Yogurt,Yaourt au lait entier nature,زبادي طبيعي بحليب كامل الدسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-citron-lai-5fe6d6,Lime Lemon Yogurt,Yaourt citron vert,زبادي بالليمون الأخضر,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-craquant-senoble-c4e022,Senoble Crunchy Yogurt,Yaourt craquant Senoble,زبادي سينوبل مقرمش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-gourmand-framboises-0bad14,Gourmet Raspberry Yogurt,Yaourt gourmand framboise,زبادي فاخر بالتوت العليق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-sur-lit-de-framboise-0f3b7b,Yogurt on Raspberry Layer,Yaourt sur lit de framboise,زبادي بطبقة توت العليق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-la-fraise-4-x-f64a21,Strawberry Yogurt 4x,Yaourt à la fraise 4x,زبادي بالفراولة 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-la-grecque-sur-lit-d-agrumes-179ff6,Greek Style Yogurt on Citrus Layer,Yaourt à la grecque sur lit d'agrumes,زبادي يوناني بطبقة حمضيات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-le-yaourt-la-vanille-9392de,Vanilla Yogurt,Yaourt à la vanille,زبادي بالفانيليا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leche-desnatada-a-d-bdc19b,Skimmed Milk A + D,Leche desnatada A + D,حليب خالي الدسم A + D,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leche-entera-de-vaca-dia-e760e1,DIA Whole Cow Milk,Leche entera de vaca DIA,حليب بقر كامل الدسم ديا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leche-entera-uht-ec40d2,Whole UHT Milk,Leche entera UHT,حليب كامل الدسم UHT,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leche-semidesnatada-10aa60,Semi-Skimmed Milk,Leche semidesnatada,حليب نصف الدسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leche-sin-lactosa-semidesnatada-e0fc95,Lactose-Free Semi-Skimmed Milk,Leche sin lactosa semidesnatada,حليب نصف الدسم بدون لاكتوز,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leerdamer-l-ger-mild-nussig-1e330e,Leerdamer Light Mild Nutty,Leerdamer léger doux noisette,جبن ليردامر خفيف بطعم جوزي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leerdammer-l-original-8-tranches-fe4e17,Leerdammer Original 8 Slices,Leerdammer L'Original 8 tranches,ليردامر الأصلي 8 شرائح,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leerdammer-le-l-ger-cae395,Leerdammer Light,Leerdammer léger,ليردامر خفيف,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leerdammer-original-16-tranches-5d96d9,Leerdammer Original 16 Slices,Leerdammer original 16 tranches,ليردامر الأصلي 16 شريحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-leite-em-p-cd7802,Milk Powder,Leite em pó,حليب مجفف,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-2-vaches-vanille-bio-de-madagascar-4-x-4095ea,Les 2 Vaches Organic Madagascar Vanilla Yogurt 4x,Les 2 Vaches vanille bio de Madagascar 4x,لي 2 فاش فانيليا عضوية مدغشقر 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-brass-s-fruits-mix-s-bd020c,Mixed Fruit Stirred Yogurt,Brassés aux fruits mixés,زبادي مخفوق بفواكه مشكلة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-cateliers-2eb8e0,Neufchatel Raw Milk Cheese,Neufchâtel au lait cru,جبن نوشاتيل بحليب خام,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-croquins-fromage-fondu-et-gressins-835d21,Processed Cheese and Breadsticks,Croquins fromage fondu et gressins,جبن مطبوخ مع عيدان خبز,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-cr-meux-avec-morceaux6-saveurs-cassis-cerise-p-e36264,Creamy Yogurts with Fruit Pieces 6 Flavours,Crémeux avec morceaux 6 saveurs,زبادي كريمي بقطع فواكه 6 نكهات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-laitiers-responsables-demi-cr-m-a7c00d,Responsible Dairy Semi-Skimmed Milk,Laitiers responsables demi-écrémé,حليب نصف الدسم من مزارع مسؤولة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-milbo-z-yaourt-aromatis-06a5a8,Milbo'z Flavoured Yogurt,Milbo'z yaourt aromatisé,زبادي ميلبوز منكه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-mini-beurre-doux-3a4266,Mini Unsalted Butter,Mini-beurre doux,زبدة صغيرة غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-mixes-saveurs-framboise-fraise-cerise-mangue-p-0e6100,Mixed Flavour Yogurts Raspberry Strawberry Cherry Mango Peach Apricot,Mixes saveurs framboise fraise cerise mangue pêche abricot,زبادي بنكهات مشكلة توت فراولة كرز مانجو خوخ مشمش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-p-tites-pailles-3-x-fraise-3-x-p-che-b13e7a,Little Straws Strawberry and Peach 6 Pack,P'tites Pailles 3x fraise 3x pêche,بتيت باي 3 فراولة و3 خوخ,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-les-triangles-fondants-76db50,Melting Cheese Triangles,Triangles fondants,مثلثات جبن ذائبة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-libert-caramel-au-beurre-sal-bae9c1,Liberté Salted Butter Caramel Yogurt,Liberté caramel au beurre salé,زبادي ليبرتي كراميل بالزبدة المملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-libert-la-grecque-sur-lit-la-fraise-b3cb3f,Greek Style Yogurt on Strawberry Layer,Liberté à la grecque sur lit de fraise,زبادي يوناني بطبقة فراولة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-libert-la-grecque-sur-lit-la-framboise-4-x-3aff88,Greek Style Yogurt on Raspberry Layer 4x,Liberté à la grecque sur lit de framboise 4x,زبادي يوناني بطبقة توت العليق 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-libert-la-grecque-sur-lit-la-mangue-4-x-77df73,Greek Style Yogurt on Mango Layer 4x,Liberté à la grecque sur lit de mangue 4x,زبادي يوناني بطبقة مانجو 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-light-free-aux-fruits-d26768,Light & Free Fruit Yogurt,Light & Free aux fruits,زبادي لايت آند فري بالفواكه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maasdam-tranches-50f3dd,Maasdam Slices,Maasdam en tranches,جبن ماسدام شرائح,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-light-free-skyr-granola-quinoa-cranberry-graines-d-0cb26b,Light & Free Skyr Granola Quinoa Cranberry Seeds,Light & Free skyr granola quinoa cranberry graines,سكير لايت آند فري مع غرانولا وكينوا وكرانبيري وبذور,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-light-free-skyr-nature-2e0c84,Light & Free Plain Skyr,Light & Free skyr nature,سكير لايت آند فري طبيعي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-light-mousse-e6f267,Light Mousse Dessert,Mousse légère,موس خفيف,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-light-mozzarella-5ebd5e,Light Mozzarella,Mozzarella légère,موزاريلا خفيفة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-light-verse-kaas-8e0ce1,Light Fresh Cheese Chives,Fromage frais light à la ciboulette,جبن طازج خفيف بالثوم المعمر,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-lindahl-s-kvarg-saveur-framboise-f69a35,Lindahl's Kvarg Raspberry,Lindahl's Kvarg saveur framboise,كفارك ليندالز بنكهة التوت,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-lindahls-saveur-framboise-9472a4,Lindahls Raspberry Kvarg,Lindahls saveur framboise,كفارك ليندالز بالتوت,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-lindahls-stracciatella-0af840,Lindahls Stracciatella Kvarg,Lindahls stracciatella,كفارك ليندالز ستراتشياتيلا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-li-geois-au-caf-54106c,Coffee Liegeois Dessert,Liégeois au café,حلوى لييجوا بالقهوة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-li-geois-chocolat-6e398e,Chocolate Liegeois Dessert,Liégeois chocolat,حلوى لييجوا بالشوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-li-geois-saveur-chocolat-dia-0aa66e,Chocolate Liegeois Dia,Liégeois saveur chocolat Dia,حلوى لييجوا بالشوكولاتة ديا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maroilles-d52fdd,Maroilles Cheese,Maroilles,جبن مارواي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-li-geois-saveur-vanille-sur-lit-de-caramel-54032c,Vanilla Liegeois on Caramel Layer,Liégeois saveur vanille sur lit de caramel,حلوى لييجوا بالفانيليا مع طبقة كراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-long-life-milk-4f3753,Long Life Whole Milk,British Devonshire Whole Milk,حليب كامل الدسم طويل الأمد,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-long-life-semi-skimmed-british-milk-1ed334,Long Life Semi-Skimmed British Milk,British Semi-Skimmed UHT Milk,حليب بريطاني نصف الدسم طويل الأمد,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-lupark-spreadable-7efdce,Lurpak Spreadable,Lurpak tartinable,لورباك قابل للدهن,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-lurpak-spreadable-slightly-salted-678771,Lurpak Spreadable Slightly Salted,Lurpak tartinable légèrement salé,لورباك قابل للدهن مملح قليلًا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-l-ger-doux-25-m-g-392f69,Light Soft Cheese 25% Fat,Léger doux 25% MG,جبن خفيف طري 25٪ دهن,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-l-g-re-fluide-12-a072f7,Light Cooking Cream 12%,Crème légère fluide 12%,كريمة خفيفة سائلة 12٪,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-l-g-re-fluide-4-de-mati-res-grasses-28f4bb,Light Cooking Cream 4% Fat,Crème légère fluide 4% MG,كريمة خفيفة سائلة 4٪ دهن,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-ma-confiture-de-lait-noisette-raffolait-4a3b45,Milk Jam Hazelnut,Confiture de lait noisette,مربى الحليب بالبندق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-ma-cr-me-anglaise-481ba6,Custard Sauce,Crème anglaise,كريمة إنجليزية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-ma-cr-mi-re-beurre-demi-sel-9f0df2,Semi-Salted Butter,Beurre demi-sel,زبدة نصف مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-ma-cr-mi-re-beurre-doux-8fc4bd,Unsalted Butter,Beurre doux,زبدة غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maasdam-097c7c,Maasdam Cheese,Maasdam,جبن ماسدام,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maasdam-en-tranches-fbd197,Maasdam Slices,Maasdam en tranches,جبن ماسدام شرائح,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maasdam-moelleux-6ed353,Soft Maasdam,Maasdam moelleux,جبن ماسدام طري,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maasdam-tendre-et-moelleux-c69bae,Tender Soft Maasdam,Maasdam tendre et moelleux,جبن ماسدام طري ولين,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maasdamer-mild-nussig-efa0e5,Maasdamer Mild Nutty,Maasdamer doux noisette,جبن ماسدامر بطعم جوزي خفيف,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-magere-kwark-858604,Low-Fat Quark,Kwark maigre,كوارك قليل الدسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-magere-kwark-vanille-073ace,Low-Fat Vanilla Quark,Kwark maigre vanille,كوارك قليل الدسم بالفانيليا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-magerquark-60c222,Low-Fat Quark,Magerquark,كوارك قليل الدسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-malo-nature-sucr-e-2a7071,Sweetened Plain Yogurt,Malo nature sucrée,زبادي مالو طبيعي محلى,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-manchego-curado-9cbff9,Aged Manchego Cheese,Manchego curado,جبن مانشيغو معتق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-mandel-ohne-zucker-1cdfee,Unsweetened Almond Drink,Boisson à l'amande sans sucre,مشروب لوز بدون سكر,Dairy Alternatives,Alternatives laitières,بدائل الألبان
off-mandeldrink-64916a,Almond Drink,Boisson à l'amande,مشروب لوز,Dairy Alternatives,Alternatives laitières,بدائل الألبان
off-manouri-cheese-ffe03c,Manouri Cheese,Manouri,جبن مانوري,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-marcellin-x2-cb052b,Saint Marcellin x2,Saint-Marcellin x2,سان مارسيلان 2 قطع,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maroilles-quart-aop-lp-5a2e03,Maroilles Quarter AOP,Maroilles quart AOP,ربع جبن مارواي AOP,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maronsui-s-000c69,MarronSui's Chestnut Dessert,MarronSui's,حلوى مارونسويز بالكستناء,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maronsui-s-la-laitiere-4x-737440,MarronSui's La Laitiere 4x,MarronSui's La Laitière 4x,مارونسويز لا لايتيير 4 عبوات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-mascarpone-3d827c,Mascarpone,Mascarpone,ماسكاربوني,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-mascarpone-42-mg-a042e4,Mascarpone 42% Fat,Mascarpone 42% MG,ماسكاربوني 42٪ دهن,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-mascarpone-au-lait-pasteuris-36-mg-b2f72a,Mascarpone Pasteurised Milk 36% Fat,Mascarpone au lait pasteurisé 36% MG,ماسكاربوني بحليب مبستر 36٪ دهن,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-mascarpone-bio-390b64,Organic Mascarpone,Mascarpone bio,ماسكاربوني عضوي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-maslac-f694bd,Maslac Gourmet Butter,Beurre doux gastronomique 82% MG,زبدة فاخرة غير مملحة 82٪ دهن,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-matin-l-ger-58ddff,Matin Léger Milk,Matin léger,حليب ماتان ليجيه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-matin-l-ger-lait-sans-lactose-c270f4,Lactose-Free Milk,Matin léger lait sans lactose,حليب بدون لاكتوز,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-matin-l-ger-caf-au-lait-a14b5f,Cafe Latte Drink,Matin léger café au lait,مشروب قهوة بالحليب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
